track_id,album_id,song,media_type,bytes
1700,137,Dezesseis,MPEG audio file,10501773
1701,138,Antes Das Seis,MPEG audio file,6296531
1702,139,Are You Gonna Go My Way,MPEG audio file,6905135
1703,139,Fly Away,MPEG audio file,7322085
1704,139,Rock And Roll Is Dead,MPEG audio file,6680312
1705,139,Again,MPEG audio file,7490476
1706,139,It Ain't Over 'Til It's Over,MPEG audio file,8078936
1707,139,Can't Get You Off My Mind,MPEG audio file,8937150
1708,139,Mr. Cab Driver,MPEG audio file,7668084
1709,139,American Woman,MPEG audio file,8538023
1710,139,Stand By My Woman,MPEG audio file,8447611
1711,139,Always On The Run,MPEG audio file,7593397
1712,139,Heaven Help,MPEG audio file,6222092
1713,139,I Belong To You,MPEG audio file,8477980
1714,36,Believe,MPEG audio file,9661978
1715,139,Let Love Rule,MPEG audio file,11298085
1716,139,Black Velveteen,MPEG audio file,9531301
1717,140,Assim Caminha A Humanidade,MPEG audio file,6993763
1718,141,Honolulu,MPEG audio file,8558481
1719,141,Dancin´Days,MPEG audio file,7875347
1720,140,Um Pro Outro,MPEG audio file,7825215
1721,141,Aviso Aos Navegantes,MPEG audio file,8058651
1722,140,Casa,MPEG audio file,10107269
1723,140,Condição,MPEG audio file,8778465
1724,141,Hyperconectividade,MPEG audio file,5948039
1725,141,O Descobridor Dos Sete Mares,MPEG audio file,7475780
1726,140,Satisfação,MPEG audio file,6901681
1727,140,Brumário,MPEG audio file,7243499
1728,141,Um Certo Alguém,MPEG audio file,6430939
1729,141,Fullgás,MPEG audio file,11505484
1730,140,Sábado À Noite,MPEG audio file,6435114
1731,140,A Cura,MPEG audio file,9260588
1732,141,Aquilo,MPEG audio file,8167819
1733,140,Atrás Do Trio Elétrico,MPEG audio file,4917615
1734,141,Senta A Pua,MPEG audio file,7205844
1735,141,Ro-Que-Se-Da-Ne,MPEG audio file,4805897
1736,140,Tudo Bem,MPEG audio file,6419139
1737,140,Toda Forma De Amor,MPEG audio file,7496584
1738,141,Tudo Igual,MPEG audio file,9201645
1739,141,Fogo De Palha,MPEG audio file,8133732
1740,140,Sereia,MPEG audio file,9121087
1741,141,Assaltaram A Gramática,MPEG audio file,8698959
1742,140,Se Você Pensa,MPEG audio file,6552490
1743,140,Lá Vem O Sol (Here Comes The Sun),MPEG audio file,6229645
1744,141,O Último Romântico (Ao Vivo),MPEG audio file,7692697
1745,142,Pseudo Silk Kimono,MPEG audio file,4334038
1746,142,Kayleigh,MPEG audio file,7716005
1747,142,Lavender,MPEG audio file,4999814
1748,142,Bitter Suite: Brief Encounter / Lost Weekend / Blue Angel,MPEG audio file,11791068
1749,142,Heart Of Lothian: Wide Boy / Curtain Call,MPEG audio file,11893723
1750,142,Waterhole (Expresso Bongo),MPEG audio file,4378835
1751,142,Lords Of The Backstage,MPEG audio file,3741319
1752,142,Blind Curve: Vocal Under A Bloodlight / Passing Strangers / Mylo / Perimeter Walk / Threshold,MPEG audio file,18578995
1753,142,Childhoods End?,MPEG audio file,9015366
1754,142,White Feather,MPEG audio file,4711776
1755,143,Arrepio,MPEG audio file,4511390
1756,143,Magamalabares,MPEG audio file,7183757
1757,143,Chuva No Brejo,MPEG audio file,4857761
1758,143,Cérebro Eletrônico,MPEG audio file,5760864
1759,143,Tempos Modernos,MPEG audio file,6066234
1760,143,Maraçá,MPEG audio file,7621482
1761,143,Blanco,MPEG audio file,1454532
1762,40,Panis Et Circenses,MPEG audio file,6318373
1763,143,De Noite Na Cama,MPEG audio file,7012658
1764,143,Beija Eu,MPEG audio file,6512544
1765,143,Give Me Love,MPEG audio file,8196331
1766,143,Ainda Lembro,MPEG audio file,7211247
1767,143,A Menina Dança,MPEG audio file,4326918
1768,143,Dança Da Solidão,MPEG audio file,6699368
1769,143,Ao Meu Redor,MPEG audio file,9158834
1770,143,Bem Leve,MPEG audio file,5246835
1771,143,Segue O Seco,MPEG audio file,5922018
1772,143,O Xote Das Meninas,MPEG audio file,9553228
1773,144,Wherever I Lay My Hat,MPEG audio file,4477321
1774,144,Get My Hands On Some Lovin',MPEG audio file,4860380
1775,144,No Good Without You,MPEG audio file,5259218
1776,144,You've Been A Long Time Coming,MPEG audio file,4437949
1777,144,When I Had Your Love,MPEG audio file,4972815
1778,144,You're What's Happening (In The World Today),MPEG audio file,4631104
1779,144,Loving You Is Sweeter Than Ever,MPEG audio file,5377546
1780,144,It's A Bitter Pill To Swallow,MPEG audio file,6477882
1781,144,Seek And You Shall Find,MPEG audio file,7306719
1782,144,Gonna Keep On Tryin' Till I Win Your Love,MPEG audio file,5789945
1783,144,Gonna Give Her All The Love I've Got,MPEG audio file,6893603
1784,144,I Wish It Would Rain,MPEG audio file,5647327
1785,144,"Abraham, Martin And John",MPEG audio file,8888206
1786,144,Save The Children,MPEG audio file,6342021
1787,144,You Sure Love To Ball,MPEG audio file,7217872
1788,144,Ego Tripping Out,MPEG audio file,10383887
1789,144,Praise,MPEG audio file,7839179
1790,144,Heavy Love Affair,MPEG audio file,7522232
1791,145,Down Under,MPEG audio file,7366142
1792,145,Overkill,MPEG audio file,7408652
1793,145,Be Good Johnny,MPEG audio file,7139814
1794,145,Everything I Need,MPEG audio file,7107625
1795,145,Down by the Sea,MPEG audio file,13314900
1796,145,Who Can It Be Now?,MPEG audio file,6682850
1797,145,It's a Mistake,MPEG audio file,8979965
1798,145,Dr. Heckyll & Mr. Jive,MPEG audio file,9110403
1799,145,Shakes and Ladders,MPEG audio file,6560753
1800,145,No Sign of Yesterday,MPEG audio file,11829011
1801,7,Enter Sandman,MPEG audio file,10852002
1802,7,Sad But True,MPEG audio file,10541258
1803,146,Holier Than Thou,MPEG audio file,7462011
1804,7,The Unforgiven,MPEG audio file,12646886
1805,7,Wherever I May Roam,MPEG audio file,13161169
1806,146,Don't Tread On Me,MPEG audio file,7827907
1807,146,Through The Never,MPEG audio file,8024047
1808,146,Nothing Else Matters,MPEG audio file,12606241
1809,146,Of Wolf And Man,MPEG audio file,8339785
1810,146,The God That Failed,MPEG audio file,10055959
1811,146,My Friend Of Misery,MPEG audio file,13293515
1812,146,The Struggle Within,MPEG audio file,7654052
1813,72,Helpless,MPEG audio file,12977902
1814,147,The Small Hours,MPEG audio file,13215133
1815,147,The Wait,MPEG audio file,9688418
1816,147,Crash Course In Brain Surgery,MPEG audio file,6233729
1817,147,Last Caress/Green Hell,MPEG audio file,6854313
1818,147,Am I Evil?,MPEG audio file,15387219
1819,147,Blitzkrieg,MPEG audio file,7090018
1820,147,Breadfan,MPEG audio file,11100130
1821,147,The Prince,MPEG audio file,8624492
1822,147,Stone Cold Crazy,MPEG audio file,4514830
1823,46,So What,MPEG audio file,6162894
1824,147,Killing Time,MPEG audio file,6021197
1825,145,Overkill,MPEG audio file,7971330
1826,147,Damage Case,MPEG audio file,7212997
1827,147,Stone Dead Forever,MPEG audio file,9556060
1828,147,Too Late Too Late,MPEG audio file,6276291
1829,148,Hit The Lights,MPEG audio file,8357088
1830,148,The Four Horsemen,MPEG audio file,14178138
1831,148,Motorbreath,MPEG audio file,6153933
1832,148,Jump In The Fire,MPEG audio file,9135755
1833,148,(Anesthesia) Pulling Teeth,MPEG audio file,8234710
1834,148,Whiplash,MPEG audio file,8102839
1835,148,Phantom Lord,MPEG audio file,9817143
1836,148,No Remorse,MPEG audio file,12672166
1837,148,Seek & Destroy,MPEG audio file,13452301
1838,148,Metal Militia,MPEG audio file,10141785
1839,149,Ain't My Bitch,MPEG audio file,9931015
1840,149,2 X 4,MPEG audio file,10732251
1841,149,The House Jack Built,MPEG audio file,13005152
1842,149,Until It Sleeps,MPEG audio file,8837394
1843,149,King Nothing,MPEG audio file,10681477
1844,149,Hero Of The Day,MPEG audio file,8540298
1845,149,Bleeding Me,MPEG audio file,16249420
1846,149,Cure,MPEG audio file,9648615
1847,149,Poor Twisted Me,MPEG audio file,7854349
1848,149,Wasted My Hate,MPEG audio file,7762300
1849,149,Mama Said,MPEG audio file,10508310
1850,149,Thorn Within,MPEG audio file,11486686
1851,149,Ronnie,MPEG audio file,10390947
1852,149,The Outlaw Torn,MPEG audio file,19286261
1853,150,Battery,MPEG audio file,10229577
1854,7,Master Of Puppets,MPEG audio file,16893720
1855,150,The Thing That Should Not Be,MPEG audio file,12952368
1856,7,Welcome Home (Sanitarium),MPEG audio file,12679965
1857,150,Disposable Heroes,MPEG audio file,16135560
1858,150,Leper Messiah,MPEG audio file,11310434
1859,150,Orion,MPEG audio file,16378477
1860,150,Damage Inc.,MPEG audio file,10725029
1861,151,Fuel,MPEG audio file,8876811
1862,151,The Memory Remains,MPEG audio file,9110730
1863,151,Devil's Dance,MPEG audio file,10414832
1864,151,The Unforgiven II,MPEG audio file,12886474
1865,151,Better Than You,MPEG audio file,10549070
1866,151,Slither,MPEG audio file,10199789
1867,151,Carpe Diem Baby,MPEG audio file,12170693
1868,151,Bad Seed,MPEG audio file,8019586
1869,151,Where The Wild Things Are,MPEG audio file,13571280
1870,151,Prince Charming,MPEG audio file,12009412
1871,151,Low Man's Lyric,MPEG audio file,14855583
1872,151,Attitude,MPEG audio file,10335734
1873,151,Fixxxer,MPEG audio file,16190041
1874,152,Fight Fire With Fire,MPEG audio file,9420856
1875,152,Ride The Lightning,MPEG audio file,13055884
1876,152,For Whom The Bell Tolls,MPEG audio file,10159725
1877,152,Fade To Black,MPEG audio file,13531954
1878,152,Trapped Under Ice,MPEG audio file,7975942
1879,152,Escape,MPEG audio file,8652332
1880,7,Creeping Death,MPEG audio file,12955593
1881,152,The Call Of Ktulu,MPEG audio file,17486240
1882,153,Frantic,MPEG audio file,11510849
1883,153,St. Anger,MPEG audio file,14363779
1884,153,Some Kind Of Monster,MPEG audio file,16557497
1885,153,Dirty Window,MPEG audio file,10670604
1886,153,Invisible Kid,MPEG audio file,16591800
1887,89,My World,MPEG audio file,11253756
1888,153,Shoot Me Again,MPEG audio file,14093551
1889,153,Sweet Amber,MPEG audio file,10616595
1890,153,The Unnamed Feeling,MPEG audio file,14014582
1891,153,Purify,MPEG audio file,10232537
1892,153,All Within My Hands,MPEG audio file,17162741
1893,154,Blackened,MPEG audio file,13254874
1894,154,...And Justice For All,MPEG audio file,19262088
1895,154,Eye Of The Beholder,MPEG audio file,12747894
1896,154,One,MPEG audio file,14695721
1897,154,The Shortest Straw,MPEG audio file,13013990
1898,7,Harvester Of Sorrow,MPEG audio file,11377339
1899,154,The Frayed Ends Of Sanity,MPEG audio file,15198986
1900,154,To Live Is To Die,MPEG audio file,19243795
1901,154,Dyers Eve,MPEG audio file,10302828
1902,155,Springsville,MPEG audio file,6776219
1903,155,The Maids Of Cadiz,MPEG audio file,7505275
1904,155,The Duke,MPEG audio file,6977626
1905,155,My Ship,MPEG audio file,8581144
1906,155,Miles Ahead,MPEG audio file,6807707
1907,155,Blues For Pablo,MPEG audio file,10218398
1908,46,New Rhumba,MPEG audio file,8980400
1909,155,The Meaning Of The Blues,MPEG audio file,5395412
1910,155,Lament,MPEG audio file,4293394
1911,155,I Don't Wanna Be Kissed (By Anyone But You),MPEG audio file,6219487
1912,155,Springsville (Alternate Take),MPEG audio file,6382079
1913,155,Blues For Pablo (Alternate Take),MPEG audio file,6900619
1914,155,The Meaning Of The Blues/Lament (Alternate Take),MPEG audio file,9912387
1915,155,I Don't Wanna Be Kissed (By Anyone But You) (Alternate Take),MPEG audio file,6254796
1916,156,Coração De Estudante,MPEG audio file,7797308
1917,156,A Noite Do Meu Bem,MPEG audio file,7125225
1918,156,Paisagem Na Janela,MPEG audio file,6523547
1919,156,Cuitelinho,MPEG audio file,6803970
1920,156,Caxangá,MPEG audio file,8144179
1921,156,Nos Bailes Da Vida,MPEG audio file,9126170
1922,156,Menestrel Das Alagoas,MPEG audio file,6542289
1923,54,Brasil,MPEG audio file,5252560
1924,156,Canção Do Novo Mundo,MPEG audio file,7032626
1925,156,Um Gosto De Sol,MPEG audio file,9893875
1926,156,Solar,MPEG audio file,5098288
1927,156,Para Lennon E McCartney,MPEG audio file,10626920
1928,156,"Maria, Maria",MPEG audio file,2371543
1929,157,Minas,MPEG audio file,4921056
1930,157,"Fé Cega, Faca Amolada",MPEG audio file,9258649
1931,157,Beijo Partido,MPEG audio file,7506969
1932,157,Saudade Dos Aviões Da Panair (Conversando No Bar),MPEG audio file,8805088
1933,157,Gran Circo,MPEG audio file,8237026
1934,157,Ponta de Areia,MPEG audio file,8874285
1935,157,Trastevere,MPEG audio file,8708399
1936,157,Idolatrada,MPEG audio file,9426153
1937,157,Leila (Venha Ser Feliz),MPEG audio file,6898507
1938,157,Paula E Bebeto,MPEG audio file,4583956
1939,157,Simples,MPEG audio file,4326333
1940,157,Norwegian Wood,MPEG audio file,13520382
1941,157,Caso Você Queira Saber,MPEG audio file,6787901
1942,158,Ace Of Spades,MPEG audio file,5523552
1943,158,Love Me Like A Reptile,MPEG audio file,6616389
1944,158,Shoot You In The Back,MPEG audio file,5175327
1945,158,Live To Win,MPEG audio file,7102182
1946,158,Fast And Loose,MPEG audio file,6643350
1947,158,(We Are) The Road Crew,MPEG audio file,6283035
1948,158,Fire Fire,MPEG audio file,5416114
1949,158,Jailbait,MPEG audio file,6983609
1950,158,Dance,MPEG audio file,5155099
1951,158,Bite The Bullet,MPEG audio file,3195536
1952,158,The Chase Is Better Than The Catch,MPEG audio file,8393310
1953,158,The Hammer,MPEG audio file,5543267
1954,158,Dirty Love,MPEG audio file,5805241
1955,158,Please Don't Touch,MPEG audio file,5557002
1956,158,Emergency,MPEG audio file,5828728
1957,159,Kir Royal,MPEG audio file,7706552
1958,159,O Que Vai Em Meu Coração,MPEG audio file,8366846
1959,159,Aos Leões,MPEG audio file,7790574
1960,159,Dois Índios,MPEG audio file,7213072
1961,159,Noite Negra,MPEG audio file,6819584
1962,159,Beijo do Olhar,MPEG audio file,8369029
1963,159,É Fogo,MPEG audio file,6501520
1964,24,Já Foi,MPEG audio file,8094872
1965,159,Só Se For Pelo Cabelo,MPEG audio file,8006345
1966,159,No Clima,MPEG audio file,8362040
1967,159,A Moça e a Chuva,MPEG audio file,8929357
1968,159,Demorou!,MPEG audio file,1287083
1969,160,Bitter Pill,MPEG audio file,8666786
1970,160,Enslaved,MPEG audio file,8789966
1971,160,"Girls, Girls, Girls",MPEG audio file,8874814
1972,160,Kickstart My Heart,MPEG audio file,9237736
1973,160,Wild Side,MPEG audio file,9116997
1974,160,Glitter,MPEG audio file,11184094
1975,160,Dr. Feelgood,MPEG audio file,9281875
1976,160,Same Ol' Situation,MPEG audio file,8283958
1977,160,Home Sweet Home,MPEG audio file,7697538
1978,160,Afraid,MPEG audio file,8077464
1979,160,Don't Go Away Mad (Just Go Away),MPEG audio file,9188156
1980,160,Without You,MPEG audio file,8738371
1981,160,Smokin' in The Boys Room,MPEG audio file,6735408
1982,160,Primal Scream,MPEG audio file,9421164
1983,160,Too Fast For Love,MPEG audio file,6580542
1984,160,Looks That Kill,MPEG audio file,7831122
1985,160,Shout At The Devil,MPEG audio file,7281974
1986,105,Intro,MPEG audio file,1688527
1987,161,School,MPEG audio file,5234885
1988,161,Drain You,MPEG audio file,7013175
1989,161,Aneurysm,MPEG audio file,8862545
1990,161,Smells Like Teen Spirit,MPEG audio file,9425215
1991,161,Been A Son,MPEG audio file,4170369
1992,161,Lithium,MPEG audio file,8148800
1993,161,Sliver,MPEG audio file,3784567
1994,161,Spank Thru,MPEG audio file,6186487
1995,161,Scentless Apprentice,MPEG audio file,6898177
1996,161,Heart-Shaped Box,MPEG audio file,9210982
1997,161,Milk It,MPEG audio file,7406945
1998,161,Negative Creep,MPEG audio file,5354854
1999,161,Polly,MPEG audio file,4885331
2000,161,Breed,MPEG audio file,6759080
2001,161,Tourette's,MPEG audio file,3753246
2002,161,Blew,MPEG audio file,7096936
2003,161,Smells Like Teen Spirit,MPEG audio file,9823847
2004,162,In Bloom,MPEG audio file,8327077
2005,162,Come As You Are,MPEG audio file,7123357
2006,161,Breed,MPEG audio file,5984812
2007,161,Lithium,MPEG audio file,8404745
2008,161,Polly,MPEG audio file,5788407
2009,162,Territorial Pissings,MPEG audio file,4613880
2010,161,Drain You,MPEG audio file,7273440
2011,162,Lounge Act,MPEG audio file,5093635
2012,162,Stay Away,MPEG audio file,6956404
2013,162,On A Plain,MPEG audio file,6390635
2014,162,Something In The Way,MPEG audio file,7472168
2015,163,Time,MPEG audio file,3124455
2016,163,P.S.Apareça,MPEG audio file,6842244
2017,163,Sangue Latino,MPEG audio file,7354184
2018,163,Folhas Secas,MPEG audio file,5284522
2019,163,Poeira,MPEG audio file,8784141
2020,163,Mágica,MPEG audio file,7627348
2021,163,Quem Mata A Mulher Mata O Melhor,MPEG audio file,8640121
2022,163,Mundaréu,MPEG audio file,7158975
2023,163,O Braço Da Minha Guitarra,MPEG audio file,8469531
2024,163,Deus,MPEG audio file,9188110
2025,163,Mãe Terra,MPEG audio file,9949269
2026,163,Às Vezes,MPEG audio file,10706614
2027,163,Menino De Rua,MPEG audio file,10784595
2028,163,Prazer E Fé,MPEG audio file,7031383
2029,163,Elza,MPEG audio file,6517629
2030,164,Requebra,MPEG audio file,8010811
2031,164,Nossa Gente (Avisa Là),MPEG audio file,6233201
2032,164,Olodum - Alegria Geral,MPEG audio file,7754245
2033,164,Madagáscar Olodum,MPEG audio file,8270584
2034,164,Faraó Divindade Do Egito,MPEG audio file,7523278
2035,164,Todo Amor (Asas Da Liberdade),MPEG audio file,8121434
2036,164,Denúncia,MPEG audio file,5327433
2037,164,"Olodum, A Banda Do Pelô",MPEG audio file,4900121
2038,164,Cartao Postal,MPEG audio file,7082301
2039,164,Jeito Faceiro,MPEG audio file,7233608
2040,164,Revolta Olodum,MPEG audio file,7557065
2041,164,Reggae Odoyá,MPEG audio file,7499807
2042,164,Protesto Do Olodum (Ao Vivo),MPEG audio file,6766104
2043,164,Olodum - Smile (Instrumental),MPEG audio file,7871409
2044,165,Vulcão Dub - Fui Eu,MPEG audio file,9495202
2045,165,O Trem Da Juventude,MPEG audio file,7507655
2046,22,Manguetown,MPEG audio file,5382018
2047,165,"Um Amor, Um Lugar",MPEG audio file,6090334
2048,165,Bora-Bora,MPEG audio file,6036046
2049,165,Vai Valer,MPEG audio file,6899778
2050,165,I Feel Good (I Got You) - Sossego,MPEG audio file,8091302
2051,165,Uns Dias,MPEG audio file,7931552
2052,165,Sincero Breu,MPEG audio file,6921669
2053,165,Meu Erro,MPEG audio file,6192791
2054,165,Selvagem,MPEG audio file,4942831
2055,165,Brasília 5:31,MPEG audio file,5857116
2056,165,Tendo A Lua,MPEG audio file,6568180
2057,138,Que País É Este,MPEG audio file,7137865
2058,165,Navegar Impreciso,MPEG audio file,8761283
2059,165,Feira Moderna,MPEG audio file,6001793
2060,165,Tequila - Lourinha Bombril (Parate Y Mira),MPEG audio file,8514961
2061,165,Vamo Batê Lata,MPEG audio file,7585707
2062,165,Life During Wartime,MPEG audio file,8543439
2063,165,Nebulosa Do Amor,MPEG audio file,6732496
2064,165,Caleidoscópio,MPEG audio file,8484597
2065,166,Trac Trac,MPEG audio file,7638256
2066,165,Tendo A Lua,MPEG audio file,7342776
2067,166,Mensagen De Amor (2000),MPEG audio file,6061324
2068,166,Lourinha Bombril,MPEG audio file,5301882
2069,166,La Bella Luna,MPEG audio file,6428598
2070,166,Busca Vida,MPEG audio file,5798663
2071,166,Uma Brasileira,MPEG audio file,7280574
2072,166,Luis Inacio (300 Picaretas),MPEG audio file,6576790
2073,166,Saber Amar,MPEG audio file,6723733
2074,166,Ela Disse Adeus,MPEG audio file,7608999
2075,166,O Amor Nao Sabe Esperar,MPEG audio file,8042534
2076,166,Aonde Quer Que Eu Va,MPEG audio file,8470121
2077,165,Caleidoscópio,MPEG audio file,7000017
2078,167,Óculos,MPEG audio file,7262419
2079,167,Cinema Mudo,MPEG audio file,7612168
2080,167,Alagados,MPEG audio file,10255463
2081,54,Lanterna Dos Afogados,MPEG audio file,6264318
2082,167,Melô Do Marinheiro,MPEG audio file,6905668
2083,167,Vital E Sua Moto,MPEG audio file,6902878
2084,167,O Beco,MPEG audio file,6293184
2085,165,Meu Erro,MPEG audio file,6893533
2086,167,Perplexo,MPEG audio file,5355013
2087,167,Me Liga,MPEG audio file,7565912
2088,167,Quase Um Segundo,MPEG audio file,8971355
2089,165,Selvagem,MPEG audio file,8141084
2090,167,Romance Ideal,MPEG audio file,8260477
2091,167,Será Que Vai Chover?,MPEG audio file,11133830
2092,167,SKA,MPEG audio file,4943540
2099,168,I Don't Know,MPEG audio file,9207869
2100,168,Crazy Train,MPEG audio file,10517408
2101,168,Believer,MPEG audio file,10003794
2102,168,Mr. Crowley,MPEG audio file,11184130
2103,168,Flying High Again,MPEG audio file,8481822
2104,168,Relvelation (Mother Earth),MPEG audio file,11367866
2105,168,Steal Away (The Night),MPEG audio file,15945806
2106,168,Suicide Solution (With Guitar Solo),MPEG audio file,15119938
2107,168,Iron Man,MPEG audio file,5609799
2108,168,Children Of The Grave,MPEG audio file,11626740
2109,168,Paranoid,MPEG audio file,5729813
2110,168,Goodbye To Romance,MPEG audio file,10841337
2111,168,No Bone Movies,MPEG audio file,8095199
2112,168,Dee,MPEG audio file,8555963
2113,169,Shining In The Light,MPEG audio file,7951688
2114,169,When The World Was Young,MPEG audio file,12198930
2115,169,Upon A Golden Horse,MPEG audio file,7594829
2116,169,Blue Train,MPEG audio file,13170391
2117,169,Please Read The Letter,MPEG audio file,8603372
2118,169,Most High,MPEG audio file,10999203
2119,169,Heart In Your Hand,MPEG audio file,7598019
2120,169,Walking Into Clarksdale,MPEG audio file,10396315
2121,169,Burning Up,MPEG audio file,10525136
2122,169,When I Was A Child,MPEG audio file,11249456
2123,169,House Of Love,MPEG audio file,10990880
2124,169,Sons Of Freedom,MPEG audio file,8087944
2125,170,United Colours,MPEG audio file,10939131
2126,170,Slug,MPEG audio file,9295950
2127,170,Your Blue Room,MPEG audio file,10867860
2128,170,Always Forever Now,MPEG audio file,12727928
2129,170,A Different Kind Of Blue,MPEG audio file,3884133
2130,170,Beach Sequence,MPEG audio file,6928259
2131,170,Miss Sarajevo,MPEG audio file,11064884
2132,170,Ito Okashi,MPEG audio file,6572813
2133,170,One Minute Warning,MPEG audio file,9335453
2134,170,Corpse (These Chains Are Way Too Long),MPEG audio file,6920451
2135,170,Elvis Ate America,MPEG audio file,5851053
2136,170,Plot 180,MPEG audio file,7253729
2137,170,Theme From The Swan,MPEG audio file,6638076
2138,170,Theme From Let's Go Native,MPEG audio file,6179777
2139,97,Wrathchild,MPEG audio file,5499390
2140,97,Killers,MPEG audio file,10009697
2141,91,Prowler,MPEG audio file,7782963
2142,97,Murders In The Rue Morgue,MPEG audio file,8360999
2143,171,Women In Uniform,MPEG audio file,6139651
2144,91,Remember Tomorrow,MPEG audio file,10577976
2145,91,Sanctuary,MPEG audio file,6423543
2146,91,Running Free,MPEG audio file,6483496
2147,98,Phantom Of The Opera,MPEG audio file,13585530
2148,91,Iron Maiden,MPEG audio file,7600077
2149,172,Corduroy,MPEG audio file,9991106
2150,172,Given To Fly,MPEG audio file,7678347
2151,172,"Hail, Hail",MPEG audio file,7364206
2152,172,Daughter,MPEG audio file,13420697
2153,172,Elderly Woman Behind The Counter In A Small Town,MPEG audio file,7509304
2154,172,Untitled,MPEG audio file,3957141
2155,172,MFC,MPEG audio file,4817665
2156,172,Go,MPEG audio file,5290810
2157,172,Red Mosquito,MPEG audio file,7944923
2158,172,Even Flow,MPEG audio file,10394239
2159,172,Off He Goes,MPEG audio file,11245109
2160,172,Nothingman,MPEG audio file,9107017
2161,172,Do The Evolution,MPEG audio file,7377286
2162,172,Better Man,MPEG audio file,8019563
2163,172,Black,MPEG audio file,13580009
2164,172,F*Ckin' Up,MPEG audio file,12360893
2165,173,Life Wasted,MPEG audio file,7610169
2166,173,World Wide Suicide,MPEG audio file,6885908
2167,173,Comatose,MPEG audio file,4574516
2168,173,Severed Hand,MPEG audio file,8817438
2169,173,Marker In The Sand,MPEG audio file,8656578
2170,173,Parachutes,MPEG audio file,7074973
2171,173,Unemployable,MPEG audio file,6066542
2172,173,Big Wave,MPEG audio file,5858788
2173,173,Gone,MPEG audio file,8158204
2174,173,Wasted Reprise,MPEG audio file,1731020
2175,173,Army Reserve,MPEG audio file,7393771
2176,79,Come Back,MPEG audio file,10768701
2177,173,Inside Job,MPEG audio file,14006924
2178,174,Can't Keep,MPEG audio file,7215713
2179,174,Save You,MPEG audio file,7609110
2180,174,Love Boat Captain,MPEG audio file,9016789
2181,174,Cropduster,MPEG audio file,7588928
2182,174,Ghost,MPEG audio file,6383772
2183,174,I Am Mine,MPEG audio file,7086901
2184,174,Thumbing My Way,MPEG audio file,8201437
2185,174,You Are,MPEG audio file,8938409
2186,174,Get Right,MPEG audio file,5223345
2187,174,Green Disease,MPEG audio file,5375818
2188,174,Help Help,MPEG audio file,7033002
2189,174,Bushleager,MPEG audio file,7849757
2190,174,1/2 Full,MPEG audio file,8197219
2191,174,Arc,MPEG audio file,2099421
2192,174,All or None,MPEG audio file,9104728
2193,175,Once,MPEG audio file,7561555
2194,175,Evenflow,MPEG audio file,9622017
2195,175,Alive,MPEG audio file,11176623
2196,175,Why Go,MPEG audio file,6539287
2197,172,Black,MPEG audio file,11213314
2198,175,Jeremy,MPEG audio file,10447222
2199,175,Oceans,MPEG audio file,5282368
2200,175,Porch,MPEG audio file,6877475
2201,175,Garden,MPEG audio file,9740738
2202,175,Deep,MPEG audio file,8432497
2203,175,Release,MPEG audio file,17802673
2204,172,Go,MPEG audio file,6351920
2205,65,Animal,MPEG audio file,5503459
2206,172,Daughter,MPEG audio file,7824586
2207,176,Glorified G,MPEG audio file,6772116
2208,176,Dissident,MPEG audio file,7034500
2209,176,W.M.A.,MPEG audio file,12037261
2210,176,Blood,MPEG audio file,5551478
2211,176,Rearviewmirror,MPEG audio file,9321053
2212,176,Rats,MPEG audio file,8341934
2213,172,Elderly Woman Behind The Counter In A Small Town,MPEG audio file,6499398
2214,176,Leash,MPEG audio file,6191560
2215,176,Indifference,MPEG audio file,9756133
2216,24,Johnny B. Goode,MPEG audio file,8092024
2217,139,Don't Look Back,MPEG audio file,7344023
2218,139,Jah Seh No,MPEG audio file,9134476
2219,139,I'm The Toughest,MPEG audio file,7657594
2220,139,Nothing But Love,MPEG audio file,7335228
2221,139,Buk-In-Hamm Palace,MPEG audio file,8964369
2222,139,Bush Doctor,MPEG audio file,7942299
2223,139,Wanted Dread And Alive,MPEG audio file,8670933
2224,139,Mystic Man,MPEG audio file,11812170
2225,139,Coming In Hot,MPEG audio file,7109414
2226,139,Pick Myself Up,MPEG audio file,7788255
2227,139,Crystal Ball,MPEG audio file,10319296
2228,139,Equal Rights Downpresser Man,MPEG audio file,12086524
2229,178,Speak To Me/Breathe,MPEG audio file,7631305
2230,178,On The Run,MPEG audio file,7206300
2231,163,Time,MPEG audio file,13955426
2232,178,The Great Gig In The Sky,MPEG audio file,9147563
2233,10,Money,MPEG audio file,12930070
2234,178,Us And Them,MPEG audio file,15000299
2235,178,Any Colour You Like,MPEG audio file,6707989
2236,178,Brain Damage,MPEG audio file,7497655
2237,178,Eclipse,MPEG audio file,4065299
2238,179,ZeroVinteUm,MPEG audio file,10426550
2239,179,Queimando Tudo,MPEG audio file,5723677
2240,179,Hip Hop Rio,MPEG audio file,4991935
2241,179,Bossa,MPEG audio file,967098
2242,179,100% HardCore,MPEG audio file,5407744
2243,179,Biruta,MPEG audio file,7108200
2244,179,Mão Na Cabeça,MPEG audio file,6642753
2245,179,O Bicho Tá Pregando,MPEG audio file,5683369
2246,179,Adoled (Ocean),MPEG audio file,6009946
2247,179,Seus Amigos,MPEG audio file,3304738
2248,179,Paga Pau,MPEG audio file,6529041
2249,179,Rappers Reais,MPEG audio file,6684160
