id,artist,album,song,playlist,media_type,genre,Bytes
3411,"Academy of St. Martin in the Fields & Sir Neville Marriner","The World of Classical Favourites","Solomon HWV 67: The Arrival of the Queen of Sheba","90’s Music","Protected AAC audio file",Classical,3247914
3411,"Academy of St. Martin in the Fields & Sir Neville Marriner","The World of Classical Favourites","Solomon HWV 67: The Arrival of the Queen of Sheba",Classical,"Protected AAC audio file",Classical,3247914
3411,"Academy of St. Martin in the Fields & Sir Neville Marriner","The World of Classical Favourites","Solomon HWV 67: The Arrival of the Queen of Sheba","Classical 101 - The Basics","Protected AAC audio file",Classical,3247914
3412,"Academy of St. Martin in the Fields Chamber Ensemble & Sir Neville Marriner","Sir Neville Marriner: A Celebration","""Eine Kleine Nachtmusik"" Serenade In G, K. 525: I. Allegro",Music,"Protected AAC audio file",Classical,5760129
3412,"Academy of St. Martin in the Fields Chamber Ensemble & Sir Neville Marriner","Sir Neville Marriner: A Celebration","""Eine Kleine Nachtmusik"" Serenade In G, K. 525: I. Allegro",Classical,"Protected AAC audio file",Classical,5760129
3412,"Academy of St. Martin in the Fields Chamber Ensemble & Sir Neville Marriner","Sir Neville Marriner: A Celebration","""Eine Kleine Nachtmusik"" Serenade In G, K. 525: I. Allegro","Classical 101 - The Basics","Protected AAC audio file",Classical,5760129
3413,"Berliner Philharmoniker, Claudio Abbado & Sabine Meyer","Mozart: Wind Concertos","Concerto for Clarinet in A Major, K. 622: II. Adagio",Music,"Protected AAC audio file",Classical,6474980
3413,"Berliner Philharmoniker, Claudio Abbado & Sabine Meyer","Mozart: Wind Concertos","Concerto for Clarinet in A Major, K. 622: II. Adagio",Classical,"Protected AAC audio file",Classical,6474980
3413,"Berliner Philharmoniker, Claudio Abbado & Sabine Meyer","Mozart: Wind Concertos","Concerto for Clarinet in A Major, K. 622: II. Adagio","Classical 101 - The Basics","Protected AAC audio file",Classical,6474980
3415,"Orchestre Révolutionnaire et Romantique & John Eliot Gardiner","Beethoven: Symhonies Nos. 5 & 6","Symphony No.5 in C Minor: I. Allegro con brio",Music,"Protected AAC audio file",Classical,6419730
3415,"Orchestre Révolutionnaire et Romantique & John Eliot Gardiner","Beethoven: Symhonies Nos. 5 & 6","Symphony No.5 in C Minor: I. Allegro con brio","90’s Music","Protected AAC audio file",Classical,6419730
3415,"Orchestre Révolutionnaire et Romantique & John Eliot Gardiner","Beethoven: Symhonies Nos. 5 & 6","Symphony No.5 in C Minor: I. Allegro con brio",Classical,"Protected AAC audio file",Classical,6419730
3415,"Orchestre Révolutionnaire et Romantique & John Eliot Gardiner","Beethoven: Symhonies Nos. 5 & 6","Symphony No.5 in C Minor: I. Allegro con brio","Classical 101 - The Basics","Protected AAC audio file",Classical,6419730
3416,"Britten Sinfonia, Ivor Bolton & Lesley Garrett","A Soprano Inspired","Ave Maria",Music,"Protected AAC audio file",Classical,5605648
3416,"Britten Sinfonia, Ivor Bolton & Lesley Garrett","A Soprano Inspired","Ave Maria","90’s Music","Protected AAC audio file",Classical,5605648
3416,"Britten Sinfonia, Ivor Bolton & Lesley Garrett","A Soprano Inspired","Ave Maria",Classical,"Protected AAC audio file",Classical,5605648
3416,"Britten Sinfonia, Ivor Bolton & Lesley Garrett","A Soprano Inspired","Ave Maria","Classical 101 - The Basics","Protected AAC audio file",Classical,5605648
3417,"Chicago Symphony Chorus, Chicago Symphony Orchestra & Sir Georg Solti","Great Opera Choruses","Nabucco: Chorus, ""Va, Pensiero, Sull'ali Dorate""",Music,"Protected AAC audio file",Classical,4498583
3417,"Chicago Symphony Chorus, Chicago Symphony Orchestra & Sir Georg Solti","Great Opera Choruses","Nabucco: Chorus, ""Va, Pensiero, Sull'ali Dorate""","90’s Music","Protected AAC audio file",Classical,4498583
3417,"Chicago Symphony Chorus, Chicago Symphony Orchestra & Sir Georg Solti","Great Opera Choruses","Nabucco: Chorus, ""Va, Pensiero, Sull'ali Dorate""",Classical,"Protected AAC audio file",Classical,4498583
3417,"Chicago Symphony Chorus, Chicago Symphony Orchestra & Sir Georg Solti","Great Opera Choruses","Nabucco: Chorus, ""Va, Pensiero, Sull'ali Dorate""","Classical 101 - The Basics","Protected AAC audio file",Classical,4498583
3418,"Sir Georg Solti & Wiener Philharmoniker","Wagner: Favourite Overtures","Die Walküre: The Ride of the Valkyries",Music,"Protected AAC audio file",Classical,3114209
3418,"Sir Georg Solti & Wiener Philharmoniker","Wagner: Favourite Overtures","Die Walküre: The Ride of the Valkyries","90’s Music","Protected AAC audio file",Classical,3114209
3418,"Sir Georg Solti & Wiener Philharmoniker","Wagner: Favourite Overtures","Die Walküre: The Ride of the Valkyries",Classical,"Protected AAC audio file",Classical,3114209
3418,"Sir Georg Solti & Wiener Philharmoniker","Wagner: Favourite Overtures","Die Walküre: The Ride of the Valkyries","Classical 101 - The Basics","Protected AAC audio file",Classical,3114209
3419,"Academy of St. Martin in the Fields, John Birch, Sir Neville Marriner & Sylvia McNair","Fauré: Requiem, Ravel: Pavane & Others","Requiem, Op.48: 4. Pie Jesu",Music,"Protected AAC audio file",Classical,4314850
3419,"Academy of St. Martin in the Fields, John Birch, Sir Neville Marriner & Sylvia McNair","Fauré: Requiem, Ravel: Pavane & Others","Requiem, Op.48: 4. Pie Jesu",Classical,"Protected AAC audio file",Classical,4314850
3419,"Academy of St. Martin in the Fields, John Birch, Sir Neville Marriner & Sylvia McNair","Fauré: Requiem, Ravel: Pavane & Others","Requiem, Op.48: 4. Pie Jesu","Classical 101 - The Basics","Protected AAC audio file",Classical,4314850
3420,"London Symphony Orchestra & Sir Charles Mackerras","Tchaikovsky: The Nutcracker","The Nutcracker, Op. 71a, Act II: Scene 14: Pas de deux: Dance of the Prince & the Sugar-Plum Fairy",Music,"Protected AAC audio file",Classical,5184289
3420,"London Symphony Orchestra & Sir Charles Mackerras","Tchaikovsky: The Nutcracker","The Nutcracker, Op. 71a, Act II: Scene 14: Pas de deux: Dance of the Prince & the Sugar-Plum Fairy",Classical,"Protected AAC audio file",Classical,5184289
3420,"London Symphony Orchestra & Sir Charles Mackerras","Tchaikovsky: The Nutcracker","The Nutcracker, Op. 71a, Act II: Scene 14: Pas de deux: Dance of the Prince & the Sugar-Plum Fairy","Classical 101 - The Basics","Protected AAC audio file",Classical,5184289
3421,"Barry Wordsworth & BBC Concert Orchestra","The Last Night of the Proms","Nimrod (Adagio) from Variations On an Original Theme, Op. 36 ""Enigma""",Music,"Protected AAC audio file",Classical,4124707
3421,"Barry Wordsworth & BBC Concert Orchestra","The Last Night of the Proms","Nimrod (Adagio) from Variations On an Original Theme, Op. 36 ""Enigma""","90’s Music","Protected AAC audio file",Classical,4124707
3421,"Barry Wordsworth & BBC Concert Orchestra","The Last Night of the Proms","Nimrod (Adagio) from Variations On an Original Theme, Op. 36 ""Enigma""",Classical,"Protected AAC audio file",Classical,4124707
3421,"Barry Wordsworth & BBC Concert Orchestra","The Last Night of the Proms","Nimrod (Adagio) from Variations On an Original Theme, Op. 36 ""Enigma""","Classical 101 - The Basics","Protected AAC audio file",Classical,4124707
3422,"Herbert Von Karajan, Mirella Freni & Wiener Philharmoniker","Puccini: Madama Butterfly - Highlights","Madama Butterfly: Un Bel Dì Vedremo",Music,"Protected AAC audio file",Classical,4588197
3422,"Herbert Von Karajan, Mirella Freni & Wiener Philharmoniker","Puccini: Madama Butterfly - Highlights","Madama Butterfly: Un Bel Dì Vedremo",Classical,"Protected AAC audio file",Classical,4588197
3422,"Herbert Von Karajan, Mirella Freni & Wiener Philharmoniker","Puccini: Madama Butterfly - Highlights","Madama Butterfly: Un Bel Dì Vedremo","Classical 101 - The Basics","Protected AAC audio file",Classical,4588197
3423,"Eugene Ormandy","Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies","Jupiter, the Bringer of Jollity",Music,"Protected AAC audio file",Classical,8547876
3423,"Eugene Ormandy","Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies","Jupiter, the Bringer of Jollity","90’s Music","Protected AAC audio file",Classical,8547876
3423,"Eugene Ormandy","Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies","Jupiter, the Bringer of Jollity",Classical,"Protected AAC audio file",Classical,8547876
3423,"Eugene Ormandy","Holst: The Planets, Op. 32 & Vaughan Williams: Fantasies","Jupiter, the Bringer of Jollity","Classical 101 - The Basics","Protected AAC audio file",Classical,8547876
3424,"Luciano Pavarotti","Pavarotti's Opera Made Easy","Turandot, Act III, Nessun dorma!",Music,"Protected AAC audio file",Classical,2920890
3424,"Luciano Pavarotti","Pavarotti's Opera Made Easy","Turandot, Act III, Nessun dorma!","90’s Music","Protected AAC audio file",Classical,2920890
3424,"Luciano Pavarotti","Pavarotti's Opera Made Easy","Turandot, Act III, Nessun dorma!",Classical,"Protected AAC audio file",Classical,2920890
3424,"Luciano Pavarotti","Pavarotti's Opera Made Easy","Turandot, Act III, Nessun dorma!","Classical 101 - The Basics","Protected AAC audio file",Classical,2920890
3425,"Leonard Bernstein & New York Philharmonic","Great Performances - Barber's Adagio and Other Romantic Favorites for Strings","Adagio for Strings from the String Quartet, Op. 11",Music,"Protected AAC audio file",Classical,9585597
3425,"Leonard Bernstein & New York Philharmonic","Great Performances - Barber's Adagio and Other Romantic Favorites for Strings","Adagio for Strings from the String Quartet, Op. 11",Classical,"Protected AAC audio file",Classical,9585597
3425,"Leonard Bernstein & New York Philharmonic","Great Performances - Barber's Adagio and Other Romantic Favorites for Strings","Adagio for Strings from the String Quartet, Op. 11","Classical 101 - The Basics","Protected AAC audio file",Classical,9585597
3426,"Boston Symphony Orchestra & Seiji Ozawa","Carmina Burana","Carmina Burana: O Fortuna",Music,"Protected AAC audio file",Classical,2630293
3426,"Boston Symphony Orchestra & Seiji Ozawa","Carmina Burana","Carmina Burana: O Fortuna","90’s Music","Protected AAC audio file",Classical,2630293
3426,"Boston Symphony Orchestra & Seiji Ozawa","Carmina Burana","Carmina Burana: O Fortuna",Classical,"Protected AAC audio file",Classical,2630293
3426,"Boston Symphony Orchestra & Seiji Ozawa","Carmina Burana","Carmina Burana: O Fortuna","Classical 101 - The Basics","Protected AAC audio file",Classical,2630293
3427,"Aaron Copland & London Symphony Orchestra","A Copland Celebration, Vol. I","Fanfare for the Common Man",Music,"Protected AAC audio file",Classical,3211245
3427,"Aaron Copland & London Symphony Orchestra","A Copland Celebration, Vol. I","Fanfare for the Common Man",Classical,"Protected AAC audio file",Classical,3211245
3427,"Aaron Copland & London Symphony Orchestra","A Copland Celebration, Vol. I","Fanfare for the Common Man","Classical 101 - The Basics","Protected AAC audio file",Classical,3211245
3430,"Ton Koopman","Bach: Toccata & Fugue in D Minor","Toccata and Fugue in D Minor, BWV 565: I. Toccata",Music,"Protected AAC audio file",Classical,2649938
3430,"Ton Koopman","Bach: Toccata & Fugue in D Minor","Toccata and Fugue in D Minor, BWV 565: I. Toccata","90’s Music","Protected AAC audio file",Classical,2649938
3430,"Ton Koopman","Bach: Toccata & Fugue in D Minor","Toccata and Fugue in D Minor, BWV 565: I. Toccata",Classical,"Protected AAC audio file",Classical,2649938
3430,"Ton Koopman","Bach: Toccata & Fugue in D Minor","Toccata and Fugue in D Minor, BWV 565: I. Toccata","Classical 101 - Next Steps","Protected AAC audio file",Classical,2649938
3431,"Sergei Prokofiev & Yuri Temirkanov","Prokofiev: Symphony No.1","Symphony No.1 in D Major, Op.25 ""Classical"", Allegro Con Brio",Music,"Protected AAC audio file",Classical,4195542
3431,"Sergei Prokofiev & Yuri Temirkanov","Prokofiev: Symphony No.1","Symphony No.1 in D Major, Op.25 ""Classical"", Allegro Con Brio",Classical,"Protected AAC audio file",Classical,4195542
3431,"Sergei Prokofiev & Yuri Temirkanov","Prokofiev: Symphony No.1","Symphony No.1 in D Major, Op.25 ""Classical"", Allegro Con Brio","Classical 101 - Next Steps","Protected AAC audio file",Classical,4195542
3432,"Chicago Symphony Orchestra & Fritz Reiner",Scheherazade,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Music,"Protected AAC audio file",Classical,8916313
3432,"Chicago Symphony Orchestra & Fritz Reiner",Scheherazade,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship","90’s Music","Protected AAC audio file",Classical,8916313
3432,"Chicago Symphony Orchestra & Fritz Reiner",Scheherazade,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship",Classical,"Protected AAC audio file",Classical,8916313
3432,"Chicago Symphony Orchestra & Fritz Reiner",Scheherazade,"Scheherazade, Op. 35: I. The Sea and Sindbad's Ship","Classical 101 - Next Steps","Protected AAC audio file",Classical,8916313
3433,"Orchestra of The Age of Enlightenment","Bach: The Brandenburg Concertos","Concerto No.2 in F Major, BWV1047, I. Allegro",Music,"Protected AAC audio file",Classical,5064553
3433,"Orchestra of The Age of Enlightenment","Bach: The Brandenburg Concertos","Concerto No.2 in F Major, BWV1047, I. Allegro",Classical,"Protected AAC audio file",Classical,5064553
3433,"Orchestra of The Age of Enlightenment","Bach: The Brandenburg Concertos","Concerto No.2 in F Major, BWV1047, I. Allegro","Classical 101 - Next Steps","Protected AAC audio file",Classical,5064553
3434,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra","Chopin: Piano Concertos Nos. 1 & 2","Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",Music,"Protected AAC audio file",Classical,9160082
3434,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra","Chopin: Piano Concertos Nos. 1 & 2","Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto","90’s Music","Protected AAC audio file",Classical,9160082
3434,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra","Chopin: Piano Concertos Nos. 1 & 2","Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto",Classical,"Protected AAC audio file",Classical,9160082
3434,"Emanuel Ax, Eugene Ormandy & Philadelphia Orchestra","Chopin: Piano Concertos Nos. 1 & 2","Concerto for Piano No. 2 in F Minor, Op. 21: II. Larghetto","Classical 101 - Next Steps","Protected AAC audio file",Classical,9160082
3435,"James Levine","Mascagni: Cavalleria Rusticana","Cavalleria Rusticana \ Act \ Intermezzo Sinfonico",Music,"Protected AAC audio file",Classical,4001276
3435,"James Levine","Mascagni: Cavalleria Rusticana","Cavalleria Rusticana \ Act \ Intermezzo Sinfonico","90’s Music","Protected AAC audio file",Classical,4001276
3435,"James Levine","Mascagni: Cavalleria Rusticana","Cavalleria Rusticana \ Act \ Intermezzo Sinfonico",Classical,"Protected AAC audio file",Classical,4001276
3435,"James Levine","Mascagni: Cavalleria Rusticana","Cavalleria Rusticana \ Act \ Intermezzo Sinfonico","Classical 101 - Next Steps","Protected AAC audio file",Classical,4001276
3436,"Berliner Philharmoniker & Hans Rosbaud","Sibelius: Finlandia","Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)",Music,"Protected AAC audio file",Classical,5908455
3436,"Berliner Philharmoniker & Hans Rosbaud","Sibelius: Finlandia","Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)","90’s Music","Protected AAC audio file",Classical,5908455
3436,"Berliner Philharmoniker & Hans Rosbaud","Sibelius: Finlandia","Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)",Classical,"Protected AAC audio file",Classical,5908455
3436,"Berliner Philharmoniker & Hans Rosbaud","Sibelius: Finlandia","Karelia Suite, Op.11: 2. Ballade (Tempo Di Menuetto)","Classical 101 - Next Steps","Protected AAC audio file",Classical,5908455
3437,"Maurizio Pollini","Beethoven Piano Sonatas: Moonlight & Pastorale","Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Music,"Protected AAC audio file",Classical,6318740
3437,"Maurizio Pollini","Beethoven Piano Sonatas: Moonlight & Pastorale","Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto","90’s Music","Protected AAC audio file",Classical,6318740
3437,"Maurizio Pollini","Beethoven Piano Sonatas: Moonlight & Pastorale","Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto",Classical,"Protected AAC audio file",Classical,6318740
3437,"Maurizio Pollini","Beethoven Piano Sonatas: Moonlight & Pastorale","Piano Sonata No. 14 in C Sharp Minor, Op. 27, No. 2, ""Moonlight"": I. Adagio sostenuto","Classical 101 - Next Steps","Protected AAC audio file",Classical,6318740
3438,"Academy of St. Martin in the Fields & Sir Neville Marriner","The World of Classical Favourites","Fantasia On Greensleeves",Music,"Protected AAC audio file",Classical,4513190
3438,"Academy of St. Martin in the Fields & Sir Neville Marriner","The World of Classical Favourites","Fantasia On Greensleeves","90’s Music","Protected AAC audio file",Classical,4513190
3438,"Academy of St. Martin in the Fields & Sir Neville Marriner","The World of Classical Favourites","Fantasia On Greensleeves",Classical,"Protected AAC audio file",Classical,4513190
3438,"Academy of St. Martin in the Fields & Sir Neville Marriner","The World of Classical Favourites","Fantasia On Greensleeves","Classical 101 - Next Steps","Protected AAC audio file",Classical,4513190
3439,"Gustav Mahler","Great Recordings of the Century - Mahler: Das Lied von der Erde","Das Lied Von Der Erde, Von Der Jugend",Music,"Protected AAC audio file",Classical,3700206
3439,"Gustav Mahler","Great Recordings of the Century - Mahler: Das Lied von der Erde","Das Lied Von Der Erde, Von Der Jugend","90’s Music","Protected AAC audio file",Classical,3700206
3439,"Gustav Mahler","Great Recordings of the Century - Mahler: Das Lied von der Erde","Das Lied Von Der Erde, Von Der Jugend",Classical,"Protected AAC audio file",Classical,3700206
3439,"Gustav Mahler","Great Recordings of the Century - Mahler: Das Lied von der Erde","Das Lied Von Der Erde, Von Der Jugend","Classical 101 - Next Steps","Protected AAC audio file",Classical,3700206
3440,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos","Elgar: Cello Concerto & Vaughan Williams: Fantasias","Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato",Music,"Protected AAC audio file",Classical,7865479
3440,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos","Elgar: Cello Concerto & Vaughan Williams: Fantasias","Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato",Classical,"Protected AAC audio file",Classical,7865479
3440,"Felix Schmidt, London Symphony Orchestra & Rafael Frühbeck de Burgos","Elgar: Cello Concerto & Vaughan Williams: Fantasias","Concerto for Cello and Orchestra in E minor, Op. 85: I. Adagio - Moderato","Classical 101 - Next Steps","Protected AAC audio file",Classical,7865479
3441,"Edo de Waart & San Francisco Symphony","Adams, John: The Chairman Dances","Two Fanfares for Orchestra: II. Short Ride in a Fast Machine",Music,"Protected AAC audio file",Classical,4310896
3441,"Edo de Waart & San Francisco Symphony","Adams, John: The Chairman Dances","Two Fanfares for Orchestra: II. Short Ride in a Fast Machine",Classical,"Protected AAC audio file",Classical,4310896
3441,"Edo de Waart & San Francisco Symphony","Adams, John: The Chairman Dances","Two Fanfares for Orchestra: II. Short Ride in a Fast Machine","Classical 101 - Next Steps","Protected AAC audio file",Classical,4310896
3442,"Antal Doráti & London Symphony Orchestra","Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory","Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph",Music,"Protected AAC audio file",Classical,6965201
3442,"Antal Doráti & London Symphony Orchestra","Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory","Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph","90’s Music","Protected AAC audio file",Classical,6965201
3442,"Antal Doráti & London Symphony Orchestra","Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory","Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph",Classical,"Protected AAC audio file",Classical,6965201
3442,"Antal Doráti & London Symphony Orchestra","Tchaikovsky: 1812 Festival Overture, Op.49, Capriccio Italien & Beethoven: Wellington's Victory","Wellington's Victory or the Battle Symphony, Op.91: 2. Symphony of Triumph","Classical 101 - Next Steps","Protected AAC audio file",Classical,6965201
3443,"Choir Of Westminster Abbey & Simon Preston","Palestrina: Missa Papae Marcelli & Allegri: Miserere","Missa Papae Marcelli: Kyrie",Music,"Protected AAC audio file",Classical,4244149
3443,"Choir Of Westminster Abbey & Simon Preston","Palestrina: Missa Papae Marcelli & Allegri: Miserere","Missa Papae Marcelli: Kyrie",Classical,"Protected AAC audio file",Classical,4244149
3443,"Choir Of Westminster Abbey & Simon Preston","Palestrina: Missa Papae Marcelli & Allegri: Miserere","Missa Papae Marcelli: Kyrie","Classical 101 - Next Steps","Protected AAC audio file",Classical,4244149
3444,"Michael Tilson Thomas & San Francisco Symphony","Prokofiev: Romeo & Juliet","Romeo et Juliette: No. 11 - Danse des Chevaliers",Music,"Protected AAC audio file",Classical,4519239
3444,"Michael Tilson Thomas & San Francisco Symphony","Prokofiev: Romeo & Juliet","Romeo et Juliette: No. 11 - Danse des Chevaliers","90’s Music","Protected AAC audio file",Classical,4519239
3444,"Michael Tilson Thomas & San Francisco Symphony","Prokofiev: Romeo & Juliet","Romeo et Juliette: No. 11 - Danse des Chevaliers",Classical,"Protected AAC audio file",Classical,4519239
3444,"Michael Tilson Thomas & San Francisco Symphony","Prokofiev: Romeo & Juliet","Romeo et Juliette: No. 11 - Danse des Chevaliers","Classical 101 - Next Steps","Protected AAC audio file",Classical,4519239
3445,"Eugene Ormandy","Strauss: Waltzes","On the Beautiful Blue Danube",Music,"Protected AAC audio file",Classical,8610225
3445,"Eugene Ormandy","Strauss: Waltzes","On the Beautiful Blue Danube","90’s Music","Protected AAC audio file",Classical,8610225
3445,"Eugene Ormandy","Strauss: Waltzes","On the Beautiful Blue Danube",Classical,"Protected AAC audio file",Classical,8610225
3445,"Eugene Ormandy","Strauss: Waltzes","On the Beautiful Blue Danube","Classical 101 - Next Steps","Protected AAC audio file",Classical,8610225
3446,"Michael Tilson Thomas & San Francisco Symphony","Berlioz: Symphonie Fantastique","Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Music,"Protected AAC audio file",Classical,9173344
3446,"Michael Tilson Thomas & San Francisco Symphony","Berlioz: Symphonie Fantastique","Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat","90’s Music","Protected AAC audio file",Classical,9173344
3446,"Michael Tilson Thomas & San Francisco Symphony","Berlioz: Symphonie Fantastique","Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat",Classical,"Protected AAC audio file",Classical,9173344
3446,"Michael Tilson Thomas & San Francisco Symphony","Berlioz: Symphonie Fantastique","Symphonie Fantastique, Op. 14: V. Songe d'une nuit du sabbat","Classical 101 - Next Steps","Protected AAC audio file",Classical,9173344
3447,"Chor der Wiener Staatsoper, Herbert Von Karajan & Wiener Philharmoniker","Bizet: Carmen Highlights","Carmen: Overture",Music,"Protected AAC audio file",Classical,2189002
3447,"Chor der Wiener Staatsoper, Herbert Von Karajan & Wiener Philharmoniker","Bizet: Carmen Highlights","Carmen: Overture","90’s Music","Protected AAC audio file",Classical,2189002
3447,"Chor der Wiener Staatsoper, Herbert Von Karajan & Wiener Philharmoniker","Bizet: Carmen Highlights","Carmen: Overture",Classical,"Protected AAC audio file",Classical,2189002
3447,"Chor der Wiener Staatsoper, Herbert Von Karajan & Wiener Philharmoniker","Bizet: Carmen Highlights","Carmen: Overture","Classical 101 - Next Steps","Protected AAC audio file",Classical,2189002
3448,"The King's Singers","English Renaissance","Lamentations of Jeremiah, First Set \ Incipit Lamentatio",Music,"Protected AAC audio file",Classical,1208080
3448,"The King's Singers","English Renaissance","Lamentations of Jeremiah, First Set \ Incipit Lamentatio","90’s Music","Protected AAC audio file",Classical,1208080
3448,"The King's Singers","English Renaissance","Lamentations of Jeremiah, First Set \ Incipit Lamentatio",Classical,"Protected AAC audio file",Classical,1208080
3448,"The King's Singers","English Renaissance","Lamentations of Jeremiah, First Set \ Incipit Lamentatio","Classical 101 - Next Steps","Protected AAC audio file",Classical,1208080
3449,"English Concert & Trevor Pinnock","Handel: Music for the Royal Fireworks (Original Version 1749)","Music for the Royal Fireworks, HWV351 (1749): La Réjouissance",Music,"Protected AAC audio file",Classical,2193734
3449,"English Concert & Trevor Pinnock","Handel: Music for the Royal Fireworks (Original Version 1749)","Music for the Royal Fireworks, HWV351 (1749): La Réjouissance","90’s Music","Protected AAC audio file",Classical,2193734
3449,"English Concert & Trevor Pinnock","Handel: Music for the Royal Fireworks (Original Version 1749)","Music for the Royal Fireworks, HWV351 (1749): La Réjouissance",Classical,"Protected AAC audio file",Classical,2193734
3449,"English Concert & Trevor Pinnock","Handel: Music for the Royal Fireworks (Original Version 1749)","Music for the Royal Fireworks, HWV351 (1749): La Réjouissance","Classical 101 - Next Steps","Protected AAC audio file",Classical,2193734
3450,"Berliner Philharmoniker & Herbert Von Karajan","Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande","Peer Gynt Suite No.1, Op.46: 1. Morning Mood",Music,"Protected AAC audio file",Classical,4298769
3450,"Berliner Philharmoniker & Herbert Von Karajan","Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande","Peer Gynt Suite No.1, Op.46: 1. Morning Mood",Classical,"Protected AAC audio file",Classical,4298769
3450,"Berliner Philharmoniker & Herbert Von Karajan","Grieg: Peer Gynt Suites & Sibelius: Pelléas et Mélisande","Peer Gynt Suite No.1, Op.46: 1. Morning Mood","Classical 101 - Next Steps","Protected AAC audio file",Classical,4298769
3451,"Sir Georg Solti, Sumi Jo & Wiener Philharmoniker","Mozart Gala: Famous Arias","Die Zauberflöte, K.620: ""Der Hölle Rache Kocht in Meinem Herze""",Music,"Protected AAC audio file",Opera,2861468
3451,"Sir Georg Solti, Sumi Jo & Wiener Philharmoniker","Mozart Gala: Famous Arias","Die Zauberflöte, K.620: ""Der Hölle Rache Kocht in Meinem Herze""","90’s Music","Protected AAC audio file",Opera,2861468
3451,"Sir Georg Solti, Sumi Jo & Wiener Philharmoniker","Mozart Gala: Famous Arias","Die Zauberflöte, K.620: ""Der Hölle Rache Kocht in Meinem Herze""",Classical,"Protected AAC audio file",Opera,2861468
3451,"Sir Georg Solti, Sumi Jo & Wiener Philharmoniker","Mozart Gala: Famous Arias","Die Zauberflöte, K.620: ""Der Hölle Rache Kocht in Meinem Herze""","Classical 101 - Next Steps","Protected AAC audio file",Opera,2861468
3453,Fretwork,"Armada: Music from the Courts of England and Spain","Pavan, Lachrimae Antiquae",Music,"Protected AAC audio file",Classical,4211495
3453,Fretwork,"Armada: Music from the Courts of England and Spain","Pavan, Lachrimae Antiquae",Classical,"Protected AAC audio file",Classical,4211495
3453,Fretwork,"Armada: Music from the Courts of England and Spain","Pavan, Lachrimae Antiquae","Classical 101 - Next Steps","Protected AAC audio file",Classical,4211495
3454,"Berliner Philharmoniker & Herbert Von Karajan","Mozart: Symphonies Nos. 40 & 41","Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro",Music,"Protected AAC audio file",Classical,6173269
3454,"Berliner Philharmoniker & Herbert Von Karajan","Mozart: Symphonies Nos. 40 & 41","Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro","90’s Music","Protected AAC audio file",Classical,6173269
3454,"Berliner Philharmoniker & Herbert Von Karajan","Mozart: Symphonies Nos. 40 & 41","Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro",Classical,"Protected AAC audio file",Classical,6173269
3454,"Berliner Philharmoniker & Herbert Von Karajan","Mozart: Symphonies Nos. 40 & 41","Symphony No. 41 in C Major, K. 551, ""Jupiter"": IV. Molto allegro","Classical 101 - Next Steps","Protected AAC audio file",Classical,6173269
3455,"Amy Winehouse","Back to Black",Rehab,Music,"Protected AAC audio file",R&B/Soul,3416878
